participantId,trialId,visualization,trialOrder,responseId,answers,correct_answers,error,cm_error,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 39,pie ,39,q-numerical,42,50,8,3.022367813,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 40,pie ,40,q-numerical,42,55,13,3.714245518,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 41,pie ,41,q-numerical,32,40,8,3.022367813,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 42,pie ,42,q-numerical,42,65,23,4.531381461,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 43,bubble ,43,q-numerical,80,70,10,3.339850003,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 44,pie ,44,q-numerical,46,60,14,3.820178962,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 45,bar,45,q-numerical,90,85,5,2.357552005,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 46,bubble ,46,q-numerical,21,15,6,2.614709844,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 47,bubble ,47,q-numerical,90,80,10,3.339850003,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 48,bubble ,48,q-numerical,45,35,10,3.339850003,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 49,bubble ,49,q-numerical,50,50,0,0,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 50,pie ,50,q-numerical,80,85,5,2.357552005,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 51,pie ,51,q-numerical,10,20,10,3.339850003,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 52,bar ,52,q-numerical,70,65,5,2.357552005,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 53,bar ,53,q-numerical,20,20,0,0,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 54,pie ,54,q-numerical,99,90,9,3.189824559,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 55,bar,55,q-numerical,42,30,12,3.599912842,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 56,bubble ,56,q-numerical,11,15,4,2.044394119,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 57,bar ,57,q-numerical,51,45,6,2.614709844,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 58,bar ,58,q-numerical,79,55,24,4.592457037,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 59,bar ,59,q-numerical,80,75,5,2.357552005,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 60,bubble ,60,q-numerical,80,75,5,2.357552005,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 1,bubble ,1,q-numerical,5,85,80,6.324180547,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 2,bar ,2,q-numerical,8,10,2,1.087462841,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 3,bar ,3,q-numerical,43,50,7,2.832890014,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 4,bubble ,4,q-numerical,37,60,23,4.531381461,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 5,pie ,5,q-numerical,12,10,2,1.087462841,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 6,bubble ,6,q-numerical,89,90,1,0.169925001,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 7,pie ,7,q-numerical,12,15,3,1.64385619,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 8,bubble ,8,q-numerical,5,10,5,2.357552005,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 9,bar ,9,q-numerical,67,70,3,1.64385619,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 10,pie ,10,q-numerical,43,45,2,1.087462841,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 11,bar ,11,q-numerical,43,40,3,1.64385619,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 12,pie ,12,q-numerical,86,65,21,4.400879436,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 13,bubble ,13,q-numerical,43,40,3,1.64385619,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 14,bubble ,14,q-numerical,23,30,7,2.832890014,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 15,bar ,15,q-numerical,87,80,7,2.832890014,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 16,bar ,16,q-numerical,92,80,12,3.599912842,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 17,pie ,17,q-numerical,96,80,16,4.011227255,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 18,bubble ,18,q-numerical,76,45,31,4.960001932,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 19,pie ,19,q-numerical,16.66666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,30,13.33333333,3.750427854,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 20,bar ,20,q-numerical,25,25,0,0,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 21,pie ,21,q-numerical,33.333333333333333333333333333339,35,1.666666667,0.841302254,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 22,pie ,22,q-numerical,75,70,5,2.357552005,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 23,bar ,23,q-numerical,90,90,0,0,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 24,bubble ,24,q-numerical,32,25,7,2.832890014,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 25,pie ,25,q-numerical,25,25,0,0,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 26,bubble ,26,q-numerical,89,65,24,4.592457037,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 27,bar ,27,q-numerical,43,35,8,3.022367813,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 28,bubble ,28,q-numerical,50,50,0,0,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 29,bar ,29,q-numerical,60,60,0,0,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 30,bar ,30,q-numerical,12.22227,15,2.77773,1.537410385,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 31,bubble ,31,q-numerical,62,55,7,2.832890014,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 32,pie ,32,q-numerical,33.33333,35,1.66667,0.841304938,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 33,bubble ,33,q-numerical,23,30,7,2.832890014,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 34,pie ,34,q-numerical,89,75,14,3.820178962,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 35,bar ,35,q-numerical,60,55,5,2.357552005,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 36,bubble ,36,q-numerical,20,20,0,0,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 37,pie ,37,q-numerical,20,25,5,2.357552005,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 38,bar,38,q-numerical,40,40,0,0,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 39,pie ,39,q-numerical,40,50,10,3.339850003,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 40,pie ,40,q-numerical,60,55,5,2.357552005,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 41,pie ,41,q-numerical,43,40,3,1.64385619,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 42,pie ,42,q-numerical,83,65,18,4.17990909,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 43,bubble ,43,q-numerical,93,70,23,4.531381461,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 44,pie ,44,q-numerical,75.575757575757575757575757575757575757575757575757,60,15.57575758,3.972762267,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 45,bar,45,q-numerical,93,85,8,3.022367813,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 46,bubble ,46,q-numerical,15,15,0,0,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 47,bubble ,47,q-numerical,98,80,18,4.17990909,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 48,bubble ,48,q-numerical,43,35,8,3.022367813,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 49,bubble ,49,q-numerical,37,50,13,3.714245518,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 50,pie ,50,q-numerical,87,85,2,1.087462841,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 51,pie ,51,q-numerical,14,20,6,2.614709844,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 52,bar ,52,q-numerical,70,65,5,2.357552005,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 53,bar ,53,q-numerical,20,20,0,0,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 54,pie ,54,q-numerical,90,90,0,0,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 55,bar,55,q-numerical,33,30,3,1.64385619,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 56,bubble ,56,q-numerical,14,15,1,0.169925001,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 57,bar ,57,q-numerical,48,45,3,1.64385619,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 58,bar ,58,q-numerical,63,55,8,3.022367813,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 59,bar ,59,q-numerical,78,75,3,1.64385619,,,,
943644c7-3a8a-48e8-8b98-97b3595f71b1,Trial 60,bubble ,60,q-numerical,87,75,12,3.599912842,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 1,bubble ,1,q-numerical,80,85,5,2.357552005,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 2,bar ,2,q-numerical,16,10,6,2.614709844,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 3,bar ,3,q-numerical,52,50,2,1.087462841,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 4,bubble ,4,q-numerical,68,60,8,3.022367813,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 5,pie ,5,q-numerical,13,10,3,1.64385619,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 6,bubble ,6,q-numerical,97,90,7,2.832890014,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 7,pie ,7,q-numerical,18,15,3,1.64385619,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 8,bubble ,8,q-numerical,20,10,10,3.339850003,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 9,bar ,9,q-numerical,70,70,0,0,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 10,pie ,10,q-numerical,33,45,12,3.599912842,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 11,bar ,11,q-numerical,37,40,3,1.64385619,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 12,pie ,12,q-numerical,60,65,5,2.357552005,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 13,bubble ,13,q-numerical,54,40,14,3.820178962,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 14,bubble ,14,q-numerical,45,30,15,3.918863237,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 15,bar ,15,q-numerical,80,80,0,0,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 16,bar ,16,q-numerical,80,80,0,0,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 17,pie ,17,q-numerical,87.62343,80,7.62343,2.953904019,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 18,bubble ,18,q-numerical,65,45,20,4.330916878,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 19,pie ,19,q-numerical,25,30,5,2.357552005,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 20,bar ,20,q-numerical,18,25,7,2.832890014,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 21,pie ,21,q-numerical,39,35,4,2.044394119,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 22,pie ,22,q-numerical,78,70,8,3.022367813,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 23,bar ,23,q-numerical,92,90,2,1.087462841,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 24,bubble ,24,q-numerical,45,25,20,4.330916878,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 25,pie ,25,q-numerical,23,25,2,1.087462841,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 26,bubble ,26,q-numerical,80,65,15,3.918863237,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 27,bar ,27,q-numerical,35,35,0,0,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 28,bubble ,28,q-numerical,72,50,22,4.46760555,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 29,bar ,29,q-numerical,97.6875,60,37.6875,5.240791332,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 30,bar ,30,q-numerical,13,15,2,1.087462841,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 31,bubble ,31,q-numerical,69,55,14,3.820178962,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 32,pie ,32,q-numerical,40,35,5,2.357552005,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 33,bubble ,33,q-numerical,50,30,20,4.330916878,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 34,pie ,34,q-numerical,80,75,5,2.357552005,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 35,bar ,35,q-numerical,60,55,5,2.357552005,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 36,bubble ,36,q-numerical,39,20,19,4.257387843,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 37,pie ,37,q-numerical,16,25,9,3.189824559,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 38,bar,38,q-numerical,43,40,3,1.64385619,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 39,pie ,39,q-numerical,43,50,7,2.832890014,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 40,pie ,40,q-numerical,40,55,15,3.918863237,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 41,pie ,41,q-numerical,33,40,7,2.832890014,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 42,pie ,42,q-numerical,65,65,0,0,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 43,bubble ,43,q-numerical,80,70,10,3.339850003,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 44,pie ,44,q-numerical,70,60,10,3.339850003,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 45,bar,45,q-numerical,86,85,1,0.169925001,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 46,bubble ,46,q-numerical,33,15,18,4.17990909,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 47,bubble ,47,q-numerical,95,80,15,3.918863237,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 48,bubble ,48,q-numerical,60,35,25,4.651051691,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 49,bubble ,49,q-numerical,60,50,10,3.339850003,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 50,pie ,50,q-numerical,90,85,5,2.357552005,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 51,pie ,51,q-numerical,20,20,0,0,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 52,bar ,52,q-numerical,70,65,5,2.357552005,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 53,bar ,53,q-numerical,17,20,3,1.64385619,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 54,pie ,54,q-numerical,90,90,0,0,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 55,bar,55,q-numerical,30,30,0,0,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 56,bubble ,56,q-numerical,28,15,13,3.714245518,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 57,bar ,57,q-numerical,39,45,6,2.614709844,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 58,bar ,58,q-numerical,55,55,0,0,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 59,bar ,59,q-numerical,75,75,0,0,,,,
9bb789d4-575e-4a1f-9f31-50f78d70dd53,Trial 60,bubble ,60,q-numerical,75.000000000000000000000000000000000000001,75,0,0,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 1,bubble ,1,q-numerical,85,85,0,0,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 2,bar ,2,q-numerical,10,10,0,0,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 3,bar ,3,q-numerical,50,50,0,0,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 4,bubble ,4,q-numerical,50,60,10,3.339850003,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 5,pie ,5,q-numerical,65,10,55,5.784634846,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 6,bubble ,6,q-numerical,90,90,0,0,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 7,pie ,7,q-numerical,15,15,0,0,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 8,bubble ,8,q-numerical,20,10,10,3.339850003,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 9,bar ,9,q-numerical,75,70,5,2.357552005,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 10,pie ,10,q-numerical,40,45,5,2.357552005,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 11,bar ,11,q-numerical,45,40,5,2.357552005,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 12,pie ,12,q-numerical,60,65,5,2.357552005,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 13,bubble ,13,q-numerical,50,40,10,3.339850003,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 14,bubble ,14,q-numerical,30,30,0,0,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 15,bar ,15,q-numerical,80,80,0,0,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 16,bar ,16,q-numerical,85,80,5,2.357552005,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 17,pie ,17,q-numerical,85,80,5,2.357552005,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 18,bubble ,18,q-numerical,50,45,5,2.357552005,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 19,pie ,19,q-numerical,25,30,5,2.357552005,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 20,bar ,20,q-numerical,25,25,0,0,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 21,pie ,21,q-numerical,30,35,5,2.357552005,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 22,pie ,22,q-numerical,80,70,10,3.339850003,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 23,bar ,23,q-numerical,90,90,0,0,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 24,bubble ,24,q-numerical,35,25,10,3.339850003,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 25,pie ,25,q-numerical,20,25,5,2.357552005,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 26,bubble ,26,q-numerical,75,65,10,3.339850003,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 27,bar ,27,q-numerical,35,35,0,0,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 28,bubble ,28,q-numerical,50,50,0,0,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 29,bar ,29,q-numerical,60,60,0,0,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 30,bar ,30,q-numerical,10,15,5,2.357552005,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 31,bubble ,31,q-numerical,60,55,5,2.357552005,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 32,pie ,32,q-numerical,25,35,10,3.339850003,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 33,bubble ,33,q-numerical,25,30,5,2.357552005,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 34,pie ,34,q-numerical,75,75,0,0,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 35,bar ,35,q-numerical,55,55,0,0,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 36,bubble ,36,q-numerical,15,20,5,2.357552005,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 37,pie ,37,q-numerical,25,25,0,0,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 38,bar,38,q-numerical,35,40,5,2.357552005,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 39,pie ,39,q-numerical,45,50,5,2.357552005,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 40,pie ,40,q-numerical,65,55,10,3.339850003,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 41,pie ,41,q-numerical,40,40,0,0,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 42,pie ,42,q-numerical,60,65,5,2.357552005,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 43,bubble ,43,q-numerical,80,70,10,3.339850003,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 44,pie ,44,q-numerical,65,60,5,2.357552005,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 45,bar,45,q-numerical,85,85,0,0,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 46,bubble ,46,q-numerical,15,15,0,0,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 47,bubble ,47,q-numerical,80,80,0,0,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 48,bubble ,48,q-numerical,35,35,0,0,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 49,bubble ,49,q-numerical,50,50,0,0,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 50,pie ,50,q-numerical,90,85,5,2.357552005,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 51,pie ,51,q-numerical,30,20,10,3.339850003,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 52,bar ,52,q-numerical,65,65,0,0,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 53,bar ,53,q-numerical,20,20,0,0,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 54,pie ,54,q-numerical,85,90,5,2.357552005,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 55,bar,55,q-numerical,25,30,5,2.357552005,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 56,bubble ,56,q-numerical,20,15,5,2.357552005,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 57,bar ,57,q-numerical,45,45,0,0,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 58,bar ,58,q-numerical,50,55,5,2.357552005,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 59,bar ,59,q-numerical,75,75,0,0,,,,
b89dc646-01b5-41da-a21a-f1ce6b67580c,Trial 60,bubble ,60,q-numerical,80,75,5,2.357552005,,,,
